Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Flag Description
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1970","1970","°c","-0.402","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1971","1971","°c","-0.071","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1972","1972","°c","0.774","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1973","1973","°c","0.04","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1974","1974","°c","0.934","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1975","1975","°c","0.478","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1976","1976","°c","0.343","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1977","1977","°c","1.08","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1978","1978","°c","-0.031","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1979","1979","°c","0.226","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1980","1980","°c","0.289","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1981","1981","°c","-1.805","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1982","1982","°c","0.073","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1983","1983","°c","-0.13","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1984","1984","°c","-0.405","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1985","1985","°c","-0.819","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1986","1986","°c","-0.141","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1987","1987","°c","-0.522","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1988","1988","°c","1.354","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1989","1989","°c","0.55","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1990","1990","°c","1.666","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1991","1991","°c","-0.869","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1992","1992","°c","-0.571","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1993","1993","°c","0.123","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1994","1994","°c","1.072","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1995","1995","°c","1.096","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1996","1996","°c","0.59","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1997","1997","°c","1.247","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1998","1998","°c","1.503","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1999","1999","°c","-0.383","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","2000","2000","°c","0.225","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","2001","2001","°c","1.723","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","2002","2002","°c","-0.003","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","2003","2003","°c","-0.108","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","2004","2004","°c","0.345","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","2005","2005","°c","-0.377","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","2006","2006","°c","-0.7","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","2007","2007","°c","2.447","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","2008","2008","°c","0.897","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","2009","2009","°c","0.139","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","2010","2010","°c","0.321","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","2011","2011","°c","0.385","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","2012","2012","°c","-0.164","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","2013","2013","°c","-0.027","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","2014","2014","°c","2.249","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","2015","2015","°c","1.095","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","2016","2016","°c","2.379","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","2017","2017","°c","0.786","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","2018","2018","°c","0.678","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","2019","2019","°c","0.746","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","2020","2020","°c","2.519","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","2021","2021","°c","1.63","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","2022","2022","°c","1.236","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","2023","2023","°c","2.073","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1961","1961","°c","1.387","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1962","1962","°c","-0.613","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1963","1963","°c","-0.201","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1964","1964","°c","0.604","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1965","1965","°c","-0.545","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1966","1966","°c","0.267","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1967","1967","°c","0.36","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1968","1968","°c","0.922","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1969","1969","°c","0.441","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1970","1970","°c","-0.988","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1971","1971","°c","-0.221","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1972","1972","°c","0.458","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1973","1973","°c","-0.74","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1974","1974","°c","-0.11","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1975","1975","°c","0.113","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1976","1976","°c","-0.425","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1977","1977","°c","0.711","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1978","1978","°c","-0.529","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1979","1979","°c","-0.017","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1980","1980","°c","-1.303","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1981","1981","°c","0.837","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1982","1982","°c","-0.343","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1983","1983","°c","0.532","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1984","1984","°c","-1.183","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1985","1985","°c","0.096","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1986","1986","°c","0.887","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1987","1987","°c","-1.341","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1988","1988","°c","0.59","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1989","1989","°c","1.121","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1990","1990","°c","1.036","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1991","1991","°c","-0.394","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1992","1992","°c","0.773","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1993","1993","°c","0.579","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1994","1994","°c","1.449","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1995","1995","°c","-0.027","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1996","1996","°c","0.231","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1997","1997","°c","0.704","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1998","1998","°c","0.583","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","1999","1999","°c","1.389","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","2000","2000","°c","1.885","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","2001","2001","°c","1.93","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","2002","2002","°c","1.48","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","2003","2003","°c","1.359","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","2004","2004","°c","-0.026","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","2005","2005","°c","0.853","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","2006","2006","°c","1.039","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","2007","2007","°c","2.306","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","2008","2008","°c","1.238","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","2009","2009","°c","1.794","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","2010","2010","°c","0.802","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","2011","2011","°c","1.643","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","2012","2012","°c","1.53","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","2013","2013","°c","0.969","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","2014","2014","°c","1.285","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","2015","2015","°c","1.529","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","2016","2016","°c","1.489","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","2017","2017","°c","2.097","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","2018","2018","°c","2.229","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","2019","2019","°c","0.738","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","2020","2020","°c","1.734","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","2021","2021","°c","0.411","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","2022","2022","°c","1.363","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7017","Mar–Apr–May","2023","2023","°c","1.227","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1961","1961","°c","0.079","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1962","1962","°c","0.375","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1963","1963","°c","0.336","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1964","1964","°c","0.47","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1965","1965","°c","-0.106","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1966","1966","°c","-0.148","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1967","1967","°c","0.236","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1968","1968","°c","-0.682","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1969","1969","°c","-0.87","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1970","1970","°c","0.274","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1971","1971","°c","0.577","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1972","1972","°c","-0.538","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1973","1973","°c","0.56","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1974","1974","°c","0.047","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1975","1975","°c","-0.417","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1976","1976","°c","-0.6","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1977","1977","°c","-0.524","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1978","1978","°c","-0.734","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1979","1979","°c","0.159","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1980","1980","°c","-0.685","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1981","1981","°c","-0.152","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1982","1982","°c","1.326","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1983","1983","°c","0.923","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1984","1984","°c","-0.512","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1985","1985","°c","0.66","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1986","1986","°c","0.28","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1987","1987","°c","0.766","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1988","1988","°c","1.233","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1989","1989","°c","0.175","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1990","1990","°c","0.681","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1991","1991","°c","0.876","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1992","1992","°c","0.743","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1993","1993","°c","1.146","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1994","1994","°c","2.045","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1995","1995","°c","0.575","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1996","1996","°c","0.547","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1997","1997","°c","0.833","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1998","1998","°c","1.945","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","1999","1999","°c","1.491","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","2000","2000","°c","1.446","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","2001","2001","°c","1.559","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","2002","2002","°c","1.22","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","2003","2003","°c","4.074","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","2004","2004","°c","1.24","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","2005","2005","°c","1.121","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","2006","2006","°c","1.315","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","2007","2007","°c","1.589","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","2008","2008","°c","1.61","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","2009","2009","°c","1.928","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","2010","2010","°c","1.456","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","2011","2011","°c","1.375","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","2012","2012","°c","2.855","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","2013","2013","°c","1.44","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","2014","2014","°c","0.782","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","2015","2015","°c","2.779","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","2016","2016","°c","1.596","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","2017","2017","°c","3.032","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","2018","2018","°c","2.292","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","2019","2019","°c","3.09","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","2020","2020","°c","1.848","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","2021","2021","°c","2.769","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","2022","2022","°c","3.667","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7018","Jun–Jul–Aug","2023","2023","°c","2.681","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1961","1961","°c","1.224","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1962","1962","°c","0.257","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1963","1963","°c","0.886","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1964","1964","°c","-0.034","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1965","1965","°c","-0.14","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1966","1966","°c","0.31","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1967","1967","°c","1.067","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1968","1968","°c","0.143","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1969","1969","°c","0.673","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1970","1970","°c","0.489","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1971","1971","°c","-0.911","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1972","1972","°c","-1.277","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1973","1973","°c","0.225","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1974","1974","°c","-1.376","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1975","1975","°c","0.078","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1976","1976","°c","-0.612","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1977","1977","°c","-0.143","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1978","1978","°c","-0.868","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1979","1979","°c","-0.31","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1980","1980","°c","-0.015","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1981","1981","°c","-0.046","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1982","1982","°c","0.903","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1983","1983","°c","0.128","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1984","1984","°c","0.211","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1985","1985","°c","0.504","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1986","1986","°c","0.704","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1987","1987","°c","1.802","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1988","1988","°c","0.067","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1989","1989","°c","-0.308","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1990","1990","°c","1.027","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1991","1991","°c","0.369","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1992","1992","°c","1.032","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1993","1993","°c","0.096","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1994","1994","°c","1.35","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1995","1995","°c","-0.064","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1996","1996","°c","-0.497","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1997","1997","°c","0.885","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7019","Sep–Oct–Nov","1998","1998","°c","-0.298","E","Estimated value"
