Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Flag Description
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1980","1980","°c","0.101","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1981","1981","°c","-0.917","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1982","1982","°c","-0.274","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1983","1983","°c","0.236","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1984","1984","°c","-1.697","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1985","1985","°c","-0.469","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1986","1986","°c","-1.579","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1987","1987","°c","0.465","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1988","1988","°c","0.341","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1989","1989","°c","1.44","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1990","1990","°c","1.136","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1991","1991","°c","1.012","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1992","1992","°c","1.133","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1993","1993","°c","1.398","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1994","1994","°c","0.634","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1995","1995","°c","0.596","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1996","1996","°c","-0.126","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1997","1997","°c","0.669","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1998","1998","°c","0.995","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1999","1999","°c","0.855","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","2000","2000","°c","0.415","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","2001","2001","°c","0.067","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","2002","2002","°c","0.879","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","2003","2003","°c","0.187","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","2004","2004","°c","1.12","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","2005","2005","°c","0.727","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","2006","2006","°c","-0.252","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","2007","2007","°c","1.818","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","2008","2008","°c","0.428","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","2009","2009","°c","1.596","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","2010","2010","°c","1.007","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","2011","2011","°c","0.477","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","2012","2012","°c","-0.387","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","2013","2013","°c","-0.3","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","2015","2015","°c","0.535","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","2016","2016","°c","1.499","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","2017","2017","°c","1.124","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","2018","2018","°c","-0.287","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","2019","2019","°c","1.471","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","2020","2020","°c","2.162","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","2021","2021","°c","0.875","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","2022","2022","°c","0.425","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","2023","2023","°c","0.74","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1961","1961","°c","0.794","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1962","1962","°c","0.065","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1963","1963","°c","0.559","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1964","1964","°c","0.893","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1965","1965","°c","-1.363","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1966","1966","°c","0.182","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1967","1967","°c","0.673","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1968","1968","°c","-0.014","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1969","1969","°c","-0.291","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1970","1970","°c","-0.993","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1971","1971","°c","-0.425","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1972","1972","°c","0.181","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1973","1973","°c","0.193","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1974","1974","°c","-0.134","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1975","1975","°c","-0.086","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1976","1976","°c","-0.099","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1977","1977","°c","0.15","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1978","1978","°c","-0.235","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1979","1979","°c","-0.437","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1980","1980","°c","-0.309","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1981","1981","°c","-0.365","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1982","1982","°c","0.483","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1983","1983","°c","0.861","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1984","1984","°c","-1.491","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1985","1985","°c","0.453","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1986","1986","°c","-0.264","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1987","1987","°c","0.167","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1988","1988","°c","-0.249","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1989","1989","°c","0.516","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1990","1990","°c","0.785","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1991","1991","°c","0.904","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1992","1992","°c","0.479","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1993","1993","°c","-0.241","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1994","1994","°c","0.553","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1995","1995","°c","0.365","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1996","1996","°c","-0.702","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1997","1997","°c","0.751","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1998","1998","°c","2.065","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","1999","1999","°c","0.777","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","2000","2000","°c","0.28","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","2001","2001","°c","0.712","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","2002","2002","°c","1.689","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","2003","2003","°c","0.667","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","2004","2004","°c","1.125","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","2005","2005","°c","0.146","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","2006","2006","°c","0.142","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","2007","2007","°c","0.435","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","2008","2008","°c","0.985","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","2009","2009","°c","0.962","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","2010","2010","°c","-0.059","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","2011","2011","°c","-0.308","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","2012","2012","°c","0.4","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","2013","2013","°c","0.593","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","2015","2015","°c","1.707","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","2016","2016","°c","1.842","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","2017","2017","°c","1.007","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","2018","2018","°c","1.867","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","2019","2019","°c","1.393","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","2020","2020","°c","1.087","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","2021","2021","°c","1.906","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","2022","2022","°c","1.841","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7017","Mar–Apr–May","2023","2023","°c","2.274","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1961","1961","°c","0.994","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1962","1962","°c","0.119","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1963","1963","°c","0.295","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1964","1964","°c","0.063","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1965","1965","°c","-0.314","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1966","1966","°c","-0.343","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1967","1967","°c","0.595","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1968","1968","°c","-0.343","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1969","1969","°c","-0.432","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1970","1970","°c","-0.143","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1971","1971","°c","0.034","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1972","1972","°c","-0.012","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1973","1973","°c","0.408","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1974","1974","°c","-0.437","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1975","1975","°c","0.173","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1976","1976","°c","-0.794","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1977","1977","°c","-0.078","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1978","1978","°c","1.404","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1979","1979","°c","0.338","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1980","1980","°c","-0.585","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1981","1981","°c","-0.065","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1982","1982","°c","-0.607","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1983","1983","°c","-0.538","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1984","1984","°c","1.013","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1985","1985","°c","0.349","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1986","1986","°c","-0.346","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1987","1987","°c","0.23","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1988","1988","°c","-0.157","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1989","1989","°c","-0.219","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1990","1990","°c","1.182","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1991","1991","°c","0.52","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1992","1992","°c","-0.325","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1993","1993","°c","-1.163","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1994","1994","°c","1.417","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1995","1995","°c","0.299","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1996","1996","°c","0.162","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1997","1997","°c","0.137","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1998","1998","°c","0.377","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","1999","1999","°c","0.784","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","2000","2000","°c","0.942","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","2001","2001","°c","0.658","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","2002","2002","°c","0.324","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","2003","2003","°c","-0.516","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","2004","2004","°c","0.938","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","2005","2005","°c","0.878","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","2006","2006","°c","0.6","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","2007","2007","°c","0.548","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","2008","2008","°c","0.411","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","2009","2009","°c","0.096","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","2010","2010","°c","1.553","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","2011","2011","°c","0.908","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","2012","2012","°c","0.631","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","2013","2013","°c","1.209","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","2015","2015","°c","0.37","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","2016","2016","°c","0.952","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","2017","2017","°c","0.759","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","2018","2018","°c","1.134","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","2019","2019","°c","0.602","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","2020","2020","°c","1.153","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","2021","2021","°c","1.066","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","2022","2022","°c","1.383","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7018","Jun–Jul–Aug","2023","2023","°c","2.31","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1961","1961","°c","1.587","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1962","1962","°c","0.091","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1963","1963","°c","-0.331","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1964","1964","°c","-0.3","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1965","1965","°c","-0.451","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1966","1966","°c","0.02","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1967","1967","°c","-0.225","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1968","1968","°c","-0.34","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1969","1969","°c","-0.366","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1970","1970","°c","0.286","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1971","1971","°c","-0.56","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1972","1972","°c","-0.198","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1973","1973","°c","-0.568","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1974","1974","°c","-0.615","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1975","1975","°c","0.712","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1976","1976","°c","-1.215","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1977","1977","°c","0.873","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1978","1978","°c","-0.065","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1979","1979","°c","0.564","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1980","1980","°c","-0.063","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1981","1981","°c","-1.218","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1982","1982","°c","0.211","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1983","1983","°c","-0.161","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1984","1984","°c","-0.289","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1985","1985","°c","0.14","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1986","1986","°c","-0.61","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1987","1987","°c","0.408","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1988","1988","°c","-0.575","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1989","1989","°c","0.496","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1990","1990","°c","1.437","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1991","1991","°c","0.458","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1992","1992","°c","0.016","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1993","1993","°c","0.027","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1994","1994","°c","1.229","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1995","1995","°c","0.107","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1996","1996","°c","0.137","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1997","1997","°c","0.239","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1998","1998","°c","1.34","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","1999","1999","°c","1.359","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","2000","2000","°c","0.86","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","2001","2001","°c","0.2","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","2002","2002","°c","-0.408","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","2003","2003","°c","0.912","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","2004","2004","°c","1.235","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","2005","2005","°c","1.147","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","2006","2006","°c","1.005","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","2007","2007","°c","1.151","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","2008","2008","°c","0.803","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","2009","2009","°c","0.518","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","2010","2010","°c","1.151","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7019","Sep–Oct–Nov","2011","2011","°c","1.264","E","Estimated value"
